,gl_number,met_id,role
860,1000290,700,PRODUCT
861,1000291,700,SUBSTRATE
862,1000291,855,SUBSTRATE
863,1000291,1054,SUBSTRATE
864,1000291,853,PRODUCT
865,1000291,1050,PRODUCT
866,1000292,709,SUBSTRATE
867,1000292,857,SUBSTRATE
868,1000292,1093,PRODUCT
869,1000292,1296,PRODUCT
870,1000293,113,SUBSTRATE
871,1000293,649,PRODUCT
872,1000293,857,PRODUCT
873,1000294,423,SUBSTRATE
874,1000294,865,SUBSTRATE
875,1000294,871,SUBSTRATE
876,1000294,113,PRODUCT
877,1000294,412,PRODUCT
878,1000294,582,PRODUCT
879,1000294,700,PRODUCT
880,1000295,423,SUBSTRATE
881,1000295,857,SUBSTRATE
882,1000295,1321,SUBSTRATE
883,1000295,412,PRODUCT
884,1000295,417,PRODUCT
885,1000295,582,PRODUCT
886,1000296,425,SUBSTRATE
887,1000296,859,SUBSTRATE
888,1000296,1322,SUBSTRATE
889,1000296,413,PRODUCT
890,1000296,418,PRODUCT
891,1000296,584,PRODUCT
892,1000297,423,SUBSTRATE
893,1000297,709,SUBSTRATE
894,1000297,865,SUBSTRATE
895,1000297,890,SUBSTRATE
896,1000297,412,PRODUCT
897,1000297,582,PRODUCT
898,1000297,700,PRODUCT
899,1000297,861,PRODUCT
900,1000297,883,PRODUCT
901,1000298,423,SUBSTRATE
902,1000298,861,SUBSTRATE
903,1000298,1323,SUBSTRATE
904,1000298,412,PRODUCT
905,1000298,419,PRODUCT
906,1000298,582,PRODUCT
907,1000299,425,SUBSTRATE
908,1000299,863,SUBSTRATE
909,1000299,1324,SUBSTRATE
910,1000299,413,PRODUCT
911,1000299,420,PRODUCT
912,1000299,584,PRODUCT
913,1000300,441,SUBSTRATE
914,1000300,865,SUBSTRATE
915,1000300,700,PRODUCT
916,1000300,1038,PRODUCT
917,1000300,1134,PRODUCT
918,1000301,423,SUBSTRATE
919,1000301,865,SUBSTRATE
920,1000301,303,PRODUCT
921,1000301,387,PRODUCT
922,1000302,223,SUBSTRATE
923,1000302,865,SUBSTRATE
924,1000302,883,PRODUCT
925,1000302,1098,PRODUCT
926,1000303,885,SUBSTRATE
927,1000303,1100,SUBSTRATE
928,1000303,225,PRODUCT
929,1000303,867,PRODUCT
930,1000304,227,SUBSTRATE
931,1000304,868,SUBSTRATE
932,1000304,887,PRODUCT
933,1000304,1101,PRODUCT
934,1000305,303,SUBSTRATE
935,1000305,700,SUBSTRATE
936,1000305,1054,SUBSTRATE
937,1000305,870,PRODUCT
938,1000305,1050,PRODUCT
939,1000305,1134,PRODUCT
940,1000306,423,SUBSTRATE
941,1000306,865,SUBSTRATE
942,1000306,1325,SUBSTRATE
943,1000306,412,PRODUCT
944,1000306,421,PRODUCT
945,1000306,582,PRODUCT
946,1000307,425,SUBSTRATE
947,1000307,867,SUBSTRATE
948,1000307,1326,SUBSTRATE
949,1000307,413,PRODUCT
950,1000307,422,PRODUCT
951,1000307,584,PRODUCT
952,1000308,387,SUBSTRATE
953,1000308,423,SUBSTRATE
954,1000308,700,SUBSTRATE
955,1000308,1107,PRODUCT
956,1000308,1134,PRODUCT
957,1000309,387,SUBSTRATE
958,1000309,691,SUBSTRATE
959,1000309,700,SUBSTRATE
960,1000309,1109,PRODUCT
961,1000309,1134,PRODUCT
962,1000310,655,SUBSTRATE
963,1000310,691,SUBSTRATE
964,1000310,700,SUBSTRATE
965,1000310,1108,PRODUCT
966,1000310,1134,PRODUCT
967,1000311,423,SUBSTRATE
968,1000311,1164,SUBSTRATE
969,1000311,334,PRODUCT
970,1000311,582,PRODUCT
971,1000312,389,SUBSTRATE
972,1000312,700,SUBSTRATE
973,1000312,1138,SUBSTRATE
974,1000312,425,PRODUCT
975,1000312,705,PRODUCT
976,1000312,713,PRODUCT
977,1000313,423,SUBSTRATE
978,1000313,709,SUBSTRATE
979,1000313,387,PRODUCT
980,1000313,702,PRODUCT
981,1000313,1134,PRODUCT
982,1000314,659,SUBSTRATE
983,1000314,1028,SUBSTRATE
984,1000314,430,PRODUCT
985,1000314,655,PRODUCT
986,1000314,700,PRODUCT
987,1000315,567,SUBSTRATE
988,1000315,1151,SUBSTRATE
989,1000315,437,PRODUCT
990,1000315,700,PRODUCT
991,1000316,423,SUBSTRATE
992,1000316,437,SUBSTRATE
993,1000316,700,SUBSTRATE
994,1000316,439,PRODUCT
995,1000316,582,PRODUCT
996,1000317,277,SUBSTRATE
997,1000317,700,SUBSTRATE
998,1000317,1054,SUBSTRATE
999,1000317,171,PRODUCT
1000,1000317,1050,PRODUCT
1001,1000318,607,SUBSTRATE
1002,1000318,700,SUBSTRATE
1003,1000318,1054,SUBSTRATE
1004,1000318,1102,SUBSTRATE
1005,1000318,605,PRODUCT
1006,1000318,709,PRODUCT
1007,1000318,1050,PRODUCT
1008,1000319,1050,SUBSTRATE
1009,1000319,1318,SUBSTRATE
1010,1000319,442,PRODUCT
1011,1000319,1054,PRODUCT
1012,1000319,1319,PRODUCT
1013,1000320,305,SUBSTRATE
1014,1000320,1041,SUBSTRATE
1015,1000320,247,PRODUCT
1016,1000320,442,PRODUCT
1017,1000320,1046,PRODUCT
1018,1000321,247,SUBSTRATE
1019,1000321,700,SUBSTRATE
1020,1000321,1054,SUBSTRATE
1021,1000321,304,PRODUCT
1022,1000321,1050,PRODUCT
1023,1000322,700,SUBSTRATE
1024,1000322,1054,SUBSTRATE
1025,1000322,1319,SUBSTRATE
1026,1000322,1050,PRODUCT
1027,1000322,1313,PRODUCT
1028,1000323,304,SUBSTRATE
1029,1000323,700,SUBSTRATE
1030,1000323,1054,SUBSTRATE
1031,1000323,1102,SUBSTRATE
1032,1000323,709,PRODUCT
1033,1000323,1050,PRODUCT
1034,1000323,1316,PRODUCT
1035,1000324,700,SUBSTRATE
1036,1000324,1054,SUBSTRATE
1037,1000324,1102,SUBSTRATE
1038,1000324,1316,SUBSTRATE
1039,1000324,709,PRODUCT
1040,1000324,1050,PRODUCT
1041,1000324,1317,PRODUCT
1042,1000325,1054,SUBSTRATE
1043,1000325,1102,SUBSTRATE
1044,1000325,1317,SUBSTRATE
1045,1000325,709,PRODUCT
1046,1000325,1050,PRODUCT
1047,1000325,1318,PRODUCT
1048,1000326,171,SUBSTRATE
1049,1000326,700,SUBSTRATE
1050,1000326,1102,SUBSTRATE
1051,1000326,2783,SUBSTRATE
1052,1000326,305,PRODUCT
1053,1000326,709,PRODUCT
1054,1000326,2784,PRODUCT
1055,1000327,603,SUBSTRATE
1056,1000327,700,SUBSTRATE
1057,1000327,1054,SUBSTRATE
1058,1000327,1102,SUBSTRATE
1059,1000327,607,PRODUCT
1060,1000327,709,PRODUCT
1061,1000327,1050,PRODUCT
1062,1000328,632,SUBSTRATE
1063,1000328,603,PRODUCT
1064,1000329,606,SUBSTRATE
1065,1000329,701,SUBSTRATE
1066,1000329,1055,SUBSTRATE
1067,1000329,610,PRODUCT
1068,1000329,1051,PRODUCT
1069,1000330,296,SUBSTRATE
1070,1000330,1072,SUBSTRATE
1071,1000330,582,PRODUCT
1072,1000330,1071,PRODUCT
1073,1000331,423,SUBSTRATE
1074,1000331,432,SUBSTRATE
1075,1000331,709,SUBSTRATE
1076,1000331,890,SUBSTRATE
1077,1000331,387,PRODUCT
1078,1000331,441,PRODUCT
1079,1000331,700,PRODUCT
1080,1000331,883,PRODUCT
1081,1000331,1134,PRODUCT
1082,1000332,119,SUBSTRATE
1083,1000332,373,SUBSTRATE
1084,1000332,499,PRODUCT
1085,1000332,1076,PRODUCT
1086,1000333,122,SUBSTRATE
1087,1000333,376,SUBSTRATE
1088,1000333,504,PRODUCT
1089,1000333,1078,PRODUCT
1090,1000334,502,SUBSTRATE
1091,1000334,1077,SUBSTRATE
1092,1000334,121,PRODUCT
1093,1000334,374,PRODUCT
1094,1000335,736,SUBSTRATE
1095,1000335,709,PRODUCT
1096,1000335,1102,PRODUCT
1097,1000336,739,SUBSTRATE
1098,1000336,715,PRODUCT
1099,1000336,1106,PRODUCT
1100,1000337,453,SUBSTRATE
1101,1000337,701,SUBSTRATE
1102,1000337,1055,SUBSTRATE
1103,1000337,1103,SUBSTRATE
1104,1000337,459,PRODUCT
1105,1000337,710,PRODUCT
1106,1000337,1051,PRODUCT
1107,1000338,453,SUBSTRATE
1108,1000338,701,SUBSTRATE
1109,1000338,1055,SUBSTRATE
1110,1000338,1103,SUBSTRATE
1111,1000338,465,PRODUCT
1112,1000338,710,PRODUCT
1113,1000338,1051,PRODUCT
1114,1000339,456,SUBSTRATE
1115,1000339,701,SUBSTRATE
1116,1000339,1055,SUBSTRATE
1117,1000339,1103,SUBSTRATE
1118,1000339,462,PRODUCT
1119,1000339,710,PRODUCT
1120,1000339,1051,PRODUCT
1121,1000340,456,SUBSTRATE
1122,1000340,701,SUBSTRATE
1123,1000340,1055,SUBSTRATE
1124,1000340,1103,SUBSTRATE
1125,1000340,468,PRODUCT
1126,1000340,710,PRODUCT
1127,1000340,1051,PRODUCT
1128,1000341,1218,SUBSTRATE
1129,1000341,1245,SUBSTRATE
1130,1000341,453,PRODUCT
1131,1000341,500,PRODUCT
1132,1000341,701,PRODUCT
1133,1000342,723,SUBSTRATE
1134,1000342,1218,SUBSTRATE
1135,1000342,456,PRODUCT
1136,1000342,500,PRODUCT
1137,1000342,701,PRODUCT
1138,1000343,1148,SUBSTRATE
1139,1000343,1245,SUBSTRATE
1140,1000343,459,PRODUCT
1141,1000343,500,PRODUCT
1142,1000343,701,PRODUCT
1143,1000344,723,SUBSTRATE
1144,1000344,1148,SUBSTRATE
1145,1000344,462,PRODUCT
1146,1000344,500,PRODUCT
1147,1000344,701,PRODUCT
1148,1000345,459,SUBSTRATE
1149,1000345,701,SUBSTRATE
1150,1000345,1055,SUBSTRATE
1151,1000345,1103,SUBSTRATE
1152,1000345,471,PRODUCT
1153,1000345,710,PRODUCT
1154,1000345,1051,PRODUCT
1155,1000346,462,SUBSTRATE
1156,1000346,701,SUBSTRATE
1157,1000346,1055,SUBSTRATE
1158,1000346,1103,SUBSTRATE
1159,1000346,474,PRODUCT
1160,1000346,710,PRODUCT
1161,1000346,1051,PRODUCT
1162,1000347,471,SUBSTRATE
1163,1000347,701,SUBSTRATE
1164,1000347,1055,SUBSTRATE
1165,1000347,1103,SUBSTRATE
1166,1000347,477,PRODUCT
1167,1000347,710,PRODUCT
1168,1000347,1051,PRODUCT
1169,1000348,474,SUBSTRATE
1170,1000348,701,SUBSTRATE
1171,1000348,1055,SUBSTRATE
1172,1000348,1103,SUBSTRATE
1173,1000348,480,PRODUCT
1174,1000348,710,PRODUCT
1175,1000348,1051,PRODUCT
1176,1000349,484,SUBSTRATE
1177,1000349,709,SUBSTRATE
1178,1000349,365,PRODUCT
1179,1000349,485,PRODUCT
1180,1000349,700,PRODUCT
1181,1000350,1288,SUBSTRATE
1182,1000350,484,PRODUCT
1183,1000350,700,PRODUCT
1184,1000350,1282,PRODUCT
1185,1000351,423,SUBSTRATE
1186,1000351,487,SUBSTRATE
1187,1000351,387,PRODUCT
1188,1000351,489,PRODUCT
1189,1000351,700,PRODUCT
1190,1000352,489,SUBSTRATE
1191,1000352,506,SUBSTRATE
1192,1000352,700,SUBSTRATE
1193,1000352,451,PRODUCT
1194,1000352,582,PRODUCT
1195,1000353,490,SUBSTRATE
1196,1000353,1157,PRODUCT
1197,1000354,332,SUBSTRATE
1198,1000354,490,PRODUCT
1199,1000354,1134,PRODUCT
1200,1000355,492,SUBSTRATE
1201,1000355,713,SUBSTRATE
1202,1000355,835,PRODUCT
1203,1000356,629,SUBSTRATE
1204,1000356,838,SUBSTRATE
1205,1000356,583,PRODUCT
1206,1000356,662,PRODUCT
1207,1000357,662,SUBSTRATE
1208,1000357,838,SUBSTRATE
1209,1000357,583,PRODUCT
1210,1000357,1124,PRODUCT
1211,1000358,838,SUBSTRATE
1212,1000358,1124,SUBSTRATE
1213,1000358,583,PRODUCT
1214,1000358,729,PRODUCT
1215,1000359,729,SUBSTRATE
1216,1000359,838,SUBSTRATE
1217,1000359,583,PRODUCT
1218,1000359,721,PRODUCT
1219,1000360,721,SUBSTRATE
1220,1000360,838,SUBSTRATE
1221,1000360,583,PRODUCT
1222,1000360,1089,PRODUCT
1223,1000361,838,SUBSTRATE
1224,1000361,1089,SUBSTRATE
1225,1000361,583,PRODUCT
1226,1000361,1073,PRODUCT
1227,1000362,838,SUBSTRATE
1228,1000362,1073,SUBSTRATE
1229,1000362,561,PRODUCT
1230,1000362,583,PRODUCT
1231,1000363,561,SUBSTRATE
1232,1000363,838,SUBSTRATE
1233,1000363,583,PRODUCT
1234,1000363,1293,PRODUCT
1235,1000364,838,SUBSTRATE
1236,1000364,1293,SUBSTRATE
1237,1000364,583,PRODUCT
1238,1000364,589,PRODUCT
1239,1000365,589,SUBSTRATE
1240,1000365,838,SUBSTRATE
1241,1000365,583,PRODUCT
1242,1000365,1269,PRODUCT
1243,1000366,838,SUBSTRATE
1244,1000366,1269,SUBSTRATE
1245,1000366,583,PRODUCT
1246,1000366,1247,PRODUCT
1247,1000367,838,SUBSTRATE
1248,1000367,1247,SUBSTRATE
1249,1000367,583,PRODUCT
1250,1000367,1122,PRODUCT
1251,1000368,838,SUBSTRATE
1252,1000368,1122,SUBSTRATE
1253,1000368,583,PRODUCT
1254,1000368,728,PRODUCT
1255,1000369,728,SUBSTRATE
1256,1000369,838,SUBSTRATE
1257,1000369,583,PRODUCT
1258,1000369,720,PRODUCT
1259,1000370,720,SUBSTRATE
1260,1000370,838,SUBSTRATE
1261,1000370,583,PRODUCT
1262,1000370,1083,PRODUCT
1263,1000371,838,SUBSTRATE
1264,1000371,1083,SUBSTRATE
1265,1000371,583,PRODUCT
1266,1000371,1070,PRODUCT
1267,1000372,838,SUBSTRATE
1268,1000372,1070,SUBSTRATE
1269,1000372,583,PRODUCT
1270,1000372,743,PRODUCT
1271,1000373,743,SUBSTRATE
1272,1000373,838,SUBSTRATE
1273,1000373,583,PRODUCT
1274,1000373,719,PRODUCT
1275,1000374,719,SUBSTRATE
1276,1000374,838,SUBSTRATE
1277,1000374,583,PRODUCT
1278,1000374,588,PRODUCT
1279,1000375,374,SUBSTRATE
1280,1000375,713,SUBSTRATE
1281,1000375,1100,SUBSTRATE
1282,1000375,495,PRODUCT
1283,1000375,502,PRODUCT
1284,1000375,705,PRODUCT
1285,1000376,376,SUBSTRATE
1286,1000376,715,SUBSTRATE
1287,1000376,1101,SUBSTRATE
1288,1000376,496,PRODUCT
1289,1000376,504,PRODUCT
1290,1000376,707,PRODUCT
1291,1000377,495,SUBSTRATE
1292,1000377,492,PRODUCT
1293,1000377,713,PRODUCT
1294,1000378,493,SUBSTRATE
1295,1000378,491,PRODUCT
1296,1000378,709,PRODUCT
1297,1000379,505,SUBSTRATE
1298,1000379,700,SUBSTRATE
1299,1000379,1102,SUBSTRATE
1300,1000379,442,PRODUCT
1301,1000379,709,PRODUCT
1302,1000379,1162,PRODUCT
1303,1000380,423,SUBSTRATE
1304,1000380,709,SUBSTRATE
1305,1000380,890,SUBSTRATE
1306,1000380,1303,SUBSTRATE
1307,1000380,387,PRODUCT
1308,1000380,506,PRODUCT
1309,1000380,700,PRODUCT
1310,1000380,883,PRODUCT
1311,1000380,1134,PRODUCT
1312,1000381,409,SUBSTRATE
1313,1000381,423,SUBSTRATE
1314,1000381,1303,SUBSTRATE
1315,1000381,387,PRODUCT
1316,1000381,506,PRODUCT
1317,1000381,700,PRODUCT
1318,1000381,1134,PRODUCT
1319,1000382,709,SUBSTRATE
1320,1000382,872,SUBSTRATE
1321,1000382,409,PRODUCT
1322,1000382,903,PRODUCT
1323,1000382,1177,PRODUCT
1324,1000383,903,SUBSTRATE
1325,1000383,929,SUBSTRATE
1326,1000383,709,PRODUCT
1327,1000383,872,PRODUCT
1328,1000384,709,SUBSTRATE
1329,1000384,872,SUBSTRATE
1330,1000384,221,PRODUCT
1331,1000384,409,PRODUCT
1332,1000384,873,PRODUCT
1333,1000385,873,SUBSTRATE
1334,1000385,1074,SUBSTRATE
1335,1000385,365,PRODUCT
1336,1000385,700,PRODUCT
1337,1000385,872,PRODUCT
1338,1000386,740,SUBSTRATE
1339,1000386,1075,SUBSTRATE
1340,1000386,365,PRODUCT
1341,1000386,873,PRODUCT
1342,1000387,423,SUBSTRATE
1343,1000387,873,SUBSTRATE
1344,1000387,1327,SUBSTRATE
1345,1000387,412,PRODUCT
1346,1000387,508,PRODUCT
1347,1000387,582,PRODUCT
1348,1000388,509,SUBSTRATE
1349,1000388,700,SUBSTRATE
1350,1000388,709,SUBSTRATE
1351,1000388,409,PRODUCT
1352,1000388,1300,PRODUCT
1353,1000389,509,SUBSTRATE
1354,1000389,691,SUBSTRATE
1355,1000389,497,PRODUCT
1356,1000389,655,PRODUCT
1357,1000389,700,PRODUCT
1358,1000390,700,SUBSTRATE
1359,1000390,949,SUBSTRATE
1360,1000390,1054,SUBSTRATE
1361,1000390,1102,SUBSTRATE
1362,1000390,277,PRODUCT
1363,1000390,646,PRODUCT
1364,1000390,709,PRODUCT
1365,1000390,1050,PRODUCT
1366,1000391,511,SUBSTRATE
1367,1000391,700,SUBSTRATE
1368,1000391,709,SUBSTRATE
1369,1000391,409,PRODUCT
1370,1000391,1294,PRODUCT
1371,1000392,513,SUBSTRATE
1372,1000392,1102,SUBSTRATE
1373,1000392,562,PRODUCT
1374,1000392,700,PRODUCT
1375,1000392,736,PRODUCT
1376,1000393,514,SUBSTRATE
1377,1000393,1041,SUBSTRATE
1378,1000393,513,PRODUCT
1379,1000393,700,PRODUCT
1380,1000393,1046,PRODUCT
1381,1000394,514,SUBSTRATE
1382,1000394,1050,SUBSTRATE
1383,1000394,513,PRODUCT
1384,1000394,700,PRODUCT
1385,1000394,1054,PRODUCT
1386,1000395,522,SUBSTRATE
1387,1000395,534,PRODUCT
1388,1000395,579,PRODUCT
1389,1000396,527,SUBSTRATE
1390,1000396,1041,SUBSTRATE
1391,1000396,519,PRODUCT
1392,1000396,700,PRODUCT
1393,1000396,1046,PRODUCT
1394,1000397,553,SUBSTRATE
1395,1000397,700,SUBSTRATE
1396,1000397,709,SUBSTRATE
1397,1000397,409,PRODUCT
1398,1000397,600,PRODUCT
1399,1000398,554,SUBSTRATE
1400,1000398,700,SUBSTRATE
1401,1000398,709,SUBSTRATE
1402,1000398,409,PRODUCT
1403,1000398,602,PRODUCT
1404,1000399,179,SUBSTRATE
1405,1000399,700,SUBSTRATE
1406,1000399,709,SUBSTRATE
1407,1000399,183,PRODUCT
1408,1000399,409,PRODUCT
1409,1000400,565,SUBSTRATE
1410,1000400,700,SUBSTRATE
1411,1000400,709,SUBSTRATE
1412,1000400,185,PRODUCT
1413,1000400,409,PRODUCT
1414,1000401,423,SUBSTRATE
1415,1000401,570,SUBSTRATE
1416,1000401,387,PRODUCT
1417,1000401,568,PRODUCT
1418,1000402,709,SUBSTRATE
1419,1000402,1212,SUBSTRATE
1420,1000402,1281,SUBSTRATE
1421,1000402,287,PRODUCT
1422,1000402,1271,PRODUCT
1423,1000402,1280,PRODUCT
1424,1000403,198,SUBSTRATE
1425,1000403,423,SUBSTRATE
1426,1000403,199,PRODUCT
1427,1000403,387,PRODUCT
1428,1000403,700,PRODUCT
1429,1000404,241,SUBSTRATE
1430,1000404,425,SUBSTRATE
1431,1000404,389,PRODUCT
1432,1000404,502,PRODUCT
1433,1000404,705,PRODUCT
1434,1000405,348,SUBSTRATE
1435,1000405,423,SUBSTRATE
1436,1000405,442,SUBSTRATE
1437,1000405,387,PRODUCT
1438,1000405,567,PRODUCT
1439,1000405,700,PRODUCT
1440,1000405,1134,PRODUCT
1441,1000406,962,SUBSTRATE
1442,1000406,1218,SUBSTRATE
1443,1000406,453,PRODUCT
1444,1000406,710,PRODUCT
1445,1000407,483,SUBSTRATE
1446,1000407,1218,SUBSTRATE
1447,1000407,456,PRODUCT
1448,1000407,710,PRODUCT
1449,1000408,459,SUBSTRATE
1450,1000408,710,SUBSTRATE
1451,1000408,962,PRODUCT
1452,1000408,1148,PRODUCT
1453,1000409,462,SUBSTRATE
1454,1000409,710,SUBSTRATE
1455,1000409,483,PRODUCT
1456,1000409,1148,PRODUCT
1457,1000410,575,SUBSTRATE
1458,1000410,700,SUBSTRATE
1459,1000410,1054,SUBSTRATE
1460,1000410,1050,PRODUCT
1461,1000410,1249,PRODUCT
1462,1000411,576,SUBSTRATE
1463,1000411,705,SUBSTRATE
1464,1000411,1056,SUBSTRATE
1465,1000411,1052,PRODUCT
1466,1000411,1250,PRODUCT
1467,1000412,354,SUBSTRATE
1468,1000412,423,SUBSTRATE
1469,1000412,883,SUBSTRATE
1470,1000412,387,PRODUCT
1471,1000412,575,PRODUCT
1472,1000412,700,PRODUCT
1473,1000412,1134,PRODUCT
1474,1000413,351,SUBSTRATE
1475,1000413,195,PRODUCT
1476,1000413,685,PRODUCT
1477,1000414,352,SUBSTRATE
1478,1000414,709,SUBSTRATE
1479,1000414,350,PRODUCT
1480,1000414,1134,PRODUCT
1481,1000415,146,SUBSTRATE
1482,1000415,709,SUBSTRATE
1483,1000415,700,PRODUCT
1484,1000415,1038,PRODUCT
1485,1000416,195,SUBSTRATE
1486,1000416,286,SUBSTRATE
1487,1000416,355,PRODUCT
1488,1000416,713,PRODUCT
1489,1000417,104,SUBSTRATE
1490,1000417,286,SUBSTRATE
1491,1000417,355,PRODUCT
1492,1000417,584,PRODUCT
1493,1000418,114,SUBSTRATE
1494,1000418,263,PRODUCT
1495,1000418,713,PRODUCT
1496,1000419,106,SUBSTRATE
1497,1000419,145,PRODUCT
1498,1000419,713,PRODUCT
1499,1000420,423,SUBSTRATE
1500,1000420,680,SUBSTRATE
1501,1000420,387,PRODUCT
1502,1000420,579,PRODUCT
1503,1000420,700,PRODUCT
1504,1000421,837,SUBSTRATE
1505,1000421,1156,SUBSTRATE
1506,1000421,582,PRODUCT
1507,1000421,661,PRODUCT
1508,1000422,155,SUBSTRATE
1509,1000422,187,PRODUCT
1510,1000422,700,PRODUCT
1511,1000423,317,SUBSTRATE
1512,1000423,709,SUBSTRATE
1513,1000423,700,PRODUCT
1514,1000423,1015,PRODUCT
1515,1000423,1134,PRODUCT
1516,1000424,423,SUBSTRATE
1517,1000424,700,SUBSTRATE
1518,1000424,1015,SUBSTRATE
1519,1000424,1134,SUBSTRATE
1520,1000424,317,PRODUCT
1521,1000424,387,PRODUCT
1522,1000424,709,PRODUCT
1523,1000425,190,SUBSTRATE
1524,1000425,1192,SUBSTRATE
1525,1000425,191,PRODUCT
1526,1000425,700,PRODUCT
1527,1000425,1190,PRODUCT
1528,1000426,506,SUBSTRATE
1529,1000426,590,SUBSTRATE
1530,1000426,700,SUBSTRATE
1531,1000426,449,PRODUCT
1532,1000426,592,PRODUCT
1533,1000427,592,SUBSTRATE
1534,1000427,659,SUBSTRATE
1535,1000427,591,PRODUCT
1536,1000427,655,PRODUCT
1537,1000427,700,PRODUCT
1538,1000428,591,SUBSTRATE
1539,1000428,593,PRODUCT
1540,1000428,973,PRODUCT
1541,1000429,423,SUBSTRATE
1542,1000429,595,SUBSTRATE
1543,1000429,387,PRODUCT
1544,1000429,594,PRODUCT
1545,1000430,602,SUBSTRATE
1546,1000430,709,SUBSTRATE
1547,1000430,582,PRODUCT
1548,1000430,600,PRODUCT
1549,1000430,700,PRODUCT
1550,1000431,711,SUBSTRATE
1551,1000431,1121,SUBSTRATE
1552,1000431,526,PRODUCT
1553,1000432,231,SUBSTRATE
1554,1000432,709,PRODUCT
1555,1000432,1144,PRODUCT
1556,1000433,423,SUBSTRATE
1557,1000433,621,SUBSTRATE
1558,1000433,387,PRODUCT
1559,1000433,700,PRODUCT
1560,1000433,1080,PRODUCT
1561,1000434,623,SUBSTRATE
1562,1000434,709,SUBSTRATE
1563,1000434,365,PRODUCT
1564,1000434,618,PRODUCT
1565,1000434,700,PRODUCT
1566,1000435,102,SUBSTRATE
1567,1000435,711,SUBSTRATE
1568,1000435,530,PRODUCT
1569,1000436,233,SUBSTRATE
1570,1000436,837,SUBSTRATE
1571,1000436,232,PRODUCT
1572,1000436,582,PRODUCT
1573,1000437,427,SUBSTRATE
1574,1000437,504,SUBSTRATE
1575,1000437,559,SUBSTRATE
1576,1000437,415,PRODUCT
1577,1000437,560,PRODUCT
1578,1000437,586,PRODUCT
1579,1000438,427,SUBSTRATE
1580,1000438,504,SUBSTRATE
1581,1000438,953,SUBSTRATE
1582,1000438,415,PRODUCT
1583,1000438,586,PRODUCT
1584,1000438,955,PRODUCT
1585,1000439,427,SUBSTRATE
1586,1000439,504,SUBSTRATE
1587,1000439,1112,SUBSTRATE
1588,1000439,415,PRODUCT
1589,1000439,586,PRODUCT
1590,1000439,1118,PRODUCT
1591,1000440,427,SUBSTRATE
1592,1000440,504,SUBSTRATE
1593,1000440,1086,SUBSTRATE
1594,1000440,415,PRODUCT
1595,1000440,586,PRODUCT
1596,1000440,1088,PRODUCT
1597,1000441,427,SUBSTRATE
1598,1000441,504,SUBSTRATE
1599,1000441,1021,SUBSTRATE
1600,1000441,415,PRODUCT
1601,1000441,586,PRODUCT
1602,1000441,1023,PRODUCT
1603,1000442,820,SUBSTRATE
1604,1000442,1161,SUBSTRATE
1605,1000442,637,PRODUCT
1606,1000442,705,PRODUCT
1607,1000443,636,SUBSTRATE
1608,1000443,737,SUBSTRATE
1609,1000443,635,PRODUCT
1610,1000443,713,PRODUCT
1611,1000444,636,SUBSTRATE
1612,1000444,705,SUBSTRATE
1613,1000444,1105,SUBSTRATE
1614,1000444,635,PRODUCT
1615,1000444,700,PRODUCT
1616,1000444,713,PRODUCT
1617,1000445,635,SUBSTRATE
1618,1000445,705,SUBSTRATE
1619,1000445,1280,SUBSTRATE
1620,1000445,636,PRODUCT
1621,1000445,700,PRODUCT
1622,1000445,1281,PRODUCT
1623,1000446,423,SUBSTRATE
1624,1000446,639,SUBSTRATE
1625,1000446,700,SUBSTRATE
1626,1000446,582,PRODUCT
1627,1000446,625,PRODUCT
1628,1000447,639,SUBSTRATE
1629,1000447,700,SUBSTRATE
1630,1000447,1046,SUBSTRATE
1631,1000447,642,PRODUCT
1632,1000447,1041,PRODUCT
1633,1000448,639,SUBSTRATE
1634,1000448,700,SUBSTRATE
1635,1000448,1054,SUBSTRATE
1636,1000448,642,PRODUCT
1637,1000448,1050,PRODUCT
1638,1000449,645,SUBSTRATE
1639,1000449,666,SUBSTRATE
1640,1000449,1041,SUBSTRATE
1641,1000449,700,PRODUCT
1642,1000449,1046,PRODUCT
1643,1000449,1196,PRODUCT
1644,1000450,646,SUBSTRATE
1645,1000450,1041,SUBSTRATE
1646,1000450,442,PRODUCT
1647,1000450,1046,PRODUCT
1648,1000451,423,SUBSTRATE
1649,1000451,646,SUBSTRATE
1650,1000451,1249,SUBSTRATE
1651,1000451,169,PRODUCT
1652,1000451,387,PRODUCT
1653,1000451,1134,PRODUCT
1654,1000452,425,SUBSTRATE
1655,1000452,648,SUBSTRATE
1656,1000452,1250,SUBSTRATE
1657,1000452,170,PRODUCT
1658,1000452,389,PRODUCT
1659,1000452,1138,PRODUCT
1660,1000453,429,SUBSTRATE
1661,1000453,709,SUBSTRATE
1662,1000453,523,PRODUCT
1663,1000453,1134,PRODUCT
1664,1000454,521,SUBSTRATE
1665,1000454,709,SUBSTRATE
1666,1000454,523,PRODUCT
1667,1000454,1134,PRODUCT
1668,1000455,521,SUBSTRATE
1669,1000455,579,PRODUCT
1670,1000455,674,PRODUCT
1671,1000456,651,SUBSTRATE
1672,1000456,713,SUBSTRATE
1673,1000456,153,PRODUCT
1674,1000457,649,SUBSTRATE
1675,1000457,709,SUBSTRATE
1676,1000457,151,PRODUCT
1677,1000458,146,SUBSTRATE
1678,1000458,649,SUBSTRATE
